143
258
254
115
271
79
29
122
401
208
86
158
93
258
29
122
215
41
101
265
183
172
111
72
115
8
286
158
11
115
215
72
136
201
86
351
8
101
72
58
92
111
122
255
143
33
86
236
229
222
358
265
236
115
122
51
251
186
72
108
193
8
90
65
193
279
90
158
158
265
126
193
201
65
79
172
151
115
115
208
108
197
172
15
151
79
301
229
258
58
222
230
243
17
143
201
265
363
302
43
197
115
93
115
286
108
151
151
86
322
29
8
41
145
136
363
97
263
86
122
229
115
224
165
29
72
211
313
8
143
72
172
41
372
179
86
72
222
265
43
72
115
129
93
193
129
251
265
229
79
29
79
143
21
15
272
43
79
29
22
240
208
165
147
22
186
179
158
90
151
86
329
51
33
351
261
58
301
51
35
136
29
122
236
197
49
129
151
215
208
42
243
222
15
79
104
186
193
8
154
208
22
308
72
236
511
143
121
136
204
135
172
186
113
286
378
258
451
143
278
193
115
115
340
382
211
108
18
51
122
208
8
276
222
217
136
51
92
121
143
436
28
172
201
154
176
129
29
193
129
222
111
122
122
261
143
243
143
68
158
99
8
215
190
236
28
15
208
65
232
65
186
329
201
101
151
218
11
201
222
286
261
215
115
43
129
72
29
201
136
129
83
41
72
158
243
199
151
156
65
226
156
143
192
154
179
201
186
29
101
202
193
97
158
43
108
252
204
35
256
172
278
86
72
105
142
208
51
72
8
322
78
165
95
51
142
24
72
72
99
158
161
209
172
101
151
72
199
122
108
140
192
18
65
251
261
229
201
222
240
86
8
304
83
28
329
201
368
108
168
236
137
293
233
208
108
236
15
247
172
179
43
86
258
51
190
8
143
90
229
228
186
272
83
108
90
158
143
304
97
94
79
97
187
184
243
108
211
180
343
143
65
222
72
229
221
136
21
161
8
86
122
308
343
136
79
149
122
208
108
51
310
158
23
29
143
43
93
193
201
8
129
54
79
147
56
12
215
215
6
65
201
309
308
136
222
208
93
72
8
393
240
181
79
386
43
8
129
265
101
115
79
129
222
118
201
222
68
279
79
86
86
360
86
151
136
252
72
222
251
6
36
268
85
79
247
79
272
99
243
338
153
165
72
336
143
29
172
129
393
58
99
143
58
78
393
251
58
293
222
101
62
279
268
158
86
58
165
115
26
272
336
92
86
208
72
183
229
216
193
71
111
49
15
128
211
122
133
258
93
208
11
136
108
359
355
236
318
322
222
251
193
102
8
85
152
276
283
6
243
215
97
35
186
149
43
336
208
97
43
255
18
229
197
108
201
222
233
91
72
276
304
149
29
85
119
283
111
201
8
213
222
192
65
86
168
287
201
43
306
35
136
51
233
45
143
79
209
201
236
257
229
65
179
143
143
243
58
213
302
208
8
246
126
272
204
115
43
186
265
58
261
158
258
229
65
22
272
90
15
222
136
126
320
265
133
222
193
72
29
71
276
86
311
186
43
172
153
151
285
192
136
65
29
190
93
186
62
429
138
265
79
304
72
93
93
153
272
58
358
11
165
151
158
240
43
22
22
71
136
43
115
108
243
123
101
165
65
264
86
172
206
229
243
48
218
233
15
12
305
223
154
22
322
193
264
212
243
108
151
151
260
242
234
129
138
78
47
79
72
138
124
190
229
122
226
215
108
215
236
208
29
201
115
79
272
172
281
72
258
209
208
227
156
159
201
8
149
111
22
115
308
165
122
29
308
396
22
165
118
72
72
122
201
158
8
179
201
288
193
336
12
11
93
236
108
104
101
154
322
186
215
84
168
245
215
122
115
72
72
236
201
129
29
198
72
90
22
43
143
86
183
143
253
141
79
206
79
65
79
301
208
261
122
195
243
101
65
115
151
258
240
272
142
90
86
231
218
165
79
108
83
120
94
161
90
36
72
282
258
72
203
268
265
186
97
79
154
29
285
197
36
129
79
259
108
26
115
190
72
72
97
129
227
72
244
79
51
140
8
211
303
8
22
15
143
79
290
229
308
190
193
391
392
298
365
344
94
336
36
51
222
215
168
79
51
220
83
83
15
99
29
229
186
115
68
259
105
122
115
286
184
246
162
230
43
223
79
178
251
151
133
112
172
265
215
165
29
347
201
60
29
43
83
129
43
79
301
29
219
301
226
329
72
201
86
159
93
62
118
8
60
72
8
261
147
222
136
208
351
65
43
195
258
129
72
197
331
79
217
165
233
136
129
65
197
86
18
140
145
