2, 449, 14, 150.40995863824372, 121.47058823529412, Infinity, Infinity, 16.07249451183602, 20.9812706481102, 1.257707110365921, 1.0796373774822203, 0.1
86.0, 85
197.14285714285714, 156
88.5, 69
223.92857142857142, 170
29.0, 29
122.0, 96
215.0, 212
67.71428571428571, 39
112.14285714285714, 99
231.57142857142858, 198
171.35714285714286, 143
113.0, 106
72.0, 72
107.0, 76
8.0, 8
231.78571428571428, 184
158.0, 121
11.0, 11
67.92857142857143, 40
158.35714285714286, 152
81.0, 71
134.5, 113
177.0, 138
86.0, 86
308.35714285714283, 236
8.0, 8
119.5, 92
72.0, 72
58.0, 57
94.07142857142857, 90
142.78571428571428, 120
271.42857142857144, 250
143.0, 143
33.0, 32
90.07142857142857, 85
236.0, 184
359.14285714285717, 227
222.0, 184
181.57142857142858, 153
269.35714285714283, 237
108.0, 100
147.42857142857142, 112
51.0, 50
191.14285714285714, 184
72.0, 70
108.0, 107
196.0, 168
8.0, 8
79.0, 79
58.0, 42
193.0, 143
235.21428571428572, 213
110.71428571428571, 67
158.0, 156
154.28571428571428, 153
186.0, 184
69.35714285714286, 64
213.71428571428572, 198
80.57142857142857, 78
174.78571428571428, 145
125.42857142857143, 91
115.0, 114
115.0, 89
174.5, 139
55.785714285714285, 50
161.14285714285714, 133
173.5, 146
15.0, 14
151.0, 150
22.0, 21
301.0, 299
91.14285714285714, 85
222.0, 171
236.92857142857142, 227
290.7142857142857, 236
27.285714285714285, 17
176.21428571428572, 146
265.0, 213
164.07142857142858, 139
239.64285714285714, 210
47.142857142857146, 43
193.0, 191
108.92857142857143, 76
89.5, 77
115.0, 114
282.42857142857144, 232
108.35714285714286, 83
158.5, 150
96.0, 82
86.0, 86
344.5, 294
29.0, 29
8.714285714285714, 8
41.0, 40
150.0, 140
239.0, 197
65.0, 59
262.14285714285717, 189
86.0, 67
150.57142857142858, 120
267.0, 227
115.0, 95
228.14285714285714, 220
29.0, 29
72.0, 72
220.28571428571428, 189
177.35714285714286, 146
15.142857142857142, 8
143.0, 142
72.0, 72
172.0, 166
41.0, 40
311.14285714285717, 269
179.0, 177
86.0, 56
73.28571428571429, 47
221.28571428571428, 182
43.0, 43
72.0, 72
115.0, 113
136.07142857142858, 113
115.07142857142857, 93
105.28571428571429, 87
106.57142857142857, 90
253.92857142857142, 224
289.35714285714283, 225
266.2857142857143, 199
79.0, 69
29.0, 29
91.0, 78
119.92857142857143, 94
21.0, 19
17.785714285714285, 14
318.42857142857144, 271
43.0, 43
79.0, 77
29.0, 29
17.0, 14
244.57142857142858, 208
215.0, 205
165.0, 139
145.28571428571428, 133
29.571428571428573, 20
187.21428571428572, 152
158.0, 157
84.14285714285714, 77
97.0, 71
86.0, 81
258.14285714285717, 225
13.0, 13
342.42857142857144, 288
43.0, 42
347.42857142857144, 299
28.0, 27
136.0, 135
29.0, 29
122.0, 120
260.85714285714283, 227
176.07142857142858, 145
129.0, 128
151.0, 149
224.64285714285714, 162
44.214285714285715, 41
351.35714285714283, 234
239.5, 197
15.0, 15
104.14285714285714, 92
236.78571428571428, 184
72.0, 70
8.0, 8
155.07142857142858, 153
215.21428571428572, 199
17.571428571428573, 14
328.7857142857143, 262
72.0, 72
225.28571428571428, 184
252.78571428571428, 233
120.5, 106
97.92857142857143, 81
136.0, 136
102.5, 74
172.0, 171
153.5, 150
286.0, 260
298.2142857142857, 254
243.57142857142858, 227
118.28571428571429, 81
143.0, 143
258.2857142857143, 217
199.92857142857142, 184
288.92857142857144, 234
86.0, 77
8.0, 8
51.0, 50
122.0, 121
204.42857142857142, 156
8.0, 8
293.2142857142857, 254
222.0, 219
242.0, 191
47.142857142857146, 32
88.14285714285714, 62
71.42857142857143, 67
368.07142857142856, 287
28.0, 27
167.21428571428572, 164
201.0, 182
162.57142857142858, 127
103.42857142857143, 66
33.0, 33
29.0, 29
169.28571428571428, 126
93.0, 93
128.0, 125
206.0, 203
15.0, 14
208.0, 206
108.0, 105
79.0, 77
71.0, 68
172.0, 171
129.0, 128
79.0, 77
35.0, 34
193.0, 191
229.0, 226
115.0, 114
101.0, 100
186.0, 184
22.0, 22
201.0, 198
111.0, 110
36.0, 35
206.0, 202
29.0, 29
179.0, 177
92.0, 90
186.0, 184
228.0, 224
193.0, 191
42.0, 40
206.0, 203
8.0, 8
143.0, 142
136.0, 134
108.0, 106
229.0, 227
149.07142857142858, 145
51.0, 50
79.0, 77
35.0, 35
49.0, 47
158.0, 156
79.0, 78
79.0, 77
90.0, 87
92.0, 89
78.0, 76
269.0, 264
108.0, 106
136.0, 135
83.14285714285714, 81
158.0, 156




2, 616, 14, 147.31018089053802, 116.60714285714286, Infinity, Infinity, 16.042289394270963, 21.233444105004693, 1.2457170565677629, 1.0788172405734153, 0.1
119.92857142857143, 85
115.0, 114
192.64285714285714, 119
17.285714285714285, 8
103.85714285714286, 92
65.0, 64
133.57142857142858, 120
136.0, 135
101.21428571428571, 94
266.07142857142856, 184
275.35714285714283, 218
53.0, 50
141.42857142857142, 118
96.71428571428571, 85
393.0, 305
193.0, 146
192.14285714285714, 189
272.0, 205
142.78571428571428, 126
108.71428571428571, 106
118.0, 113
327.57142857142856, 264
43.0, 43
255.42857142857142, 220
93.85714285714286, 40
92.42857142857143, 68
137.85714285714286, 109
284.5, 212
255.35714285714286, 196
322.0, 234
336.0, 284
65.0, 64
192.78571428571428, 167
186.21428571428572, 163
201.28571428571428, 167
351.0, 262
165.64285714285714, 157
286.0, 232
212.14285714285714, 190
113.14285714285714, 77
175.35714285714286, 105
36.285714285714285, 32
201.71428571428572, 195
136.0, 119
91.5, 70
130.85714285714286, 126
157.71428571428572, 137
208.28571428571428, 140
232.42857142857142, 184
43.0, 43
158.0, 156
172.0, 146
42.0, 34
115.78571428571429, 88
190.5, 171
133.21428571428572, 106
222.0, 219
89.14285714285714, 85
186.0, 184
29.0, 29
13.0, 13
108.0, 107
29.0, 29
161.42857142857142, 114
272.35714285714283, 203
143.78571428571428, 127
121.5, 105
77.5, 63
212.92857142857142, 163
51.0, 50
250.21428571428572, 209
77.5, 57
200.07142857142858, 167
141.0, 100
101.0, 100
163.42857142857142, 142
72.0, 72
88.57142857142857, 85
201.0, 199
85.0, 82
70.5, 50
78.0, 76
93.0, 85
79.0, 79
86.0, 85
201.0, 170
272.0, 216
143.0, 126
104.14285714285714, 83
164.0, 126
65.07142857142857, 63
22.0, 14
50.357142857142854, 47
163.14285714285714, 155
108.0, 83
158.0, 156
148.71428571428572, 127
323.07142857142856, 274
216.78571428571428, 213
79.0, 77
393.0, 305
251.0, 163
239.85714285714286, 213
43.0, 43
11.0, 11
190.85714285714286, 181
86.0, 85
366.7857142857143, 288
65.0, 64
242.5, 206
179.0, 178
72.0, 70
72.0, 70
101.0, 100
226.14285714285714, 195
118.0, 100
155.42857142857142, 121
97.0, 85
334.7142857142857, 262
155.42857142857142, 121
161.0, 160
8.0, 8
119.71428571428571, 85
35.0, 34
162.14285714285714, 149
238.57142857142858, 203
143.0, 142
217.0, 198
12.0, 12
347.42857142857144, 298
272.0, 223
282.42857142857144, 232
257.5, 203
301.0, 262
73.28571428571429, 70
71.0, 70
143.0, 142
258.5, 210
115.0, 114
234.71428571428572, 204
81.57142857142857, 77
119.71428571428571, 85
193.0, 156
225.57142857142858, 204
86.0, 85
186.28571428571428, 156
93.0, 69
197.42857142857142, 170
29.0, 29
122.0, 96
223.0, 212
76.28571428571429, 39
101.0, 99
228.78571428571428, 198
198.92857142857142, 143
111.0, 106
72.0, 72
115.28571428571429, 76
8.0, 8
207.07142857142858, 184
158.0, 121
11.0, 11
93.85714285714286, 40
158.35714285714286, 152
72.0, 71
136.0, 113
171.28571428571428, 138
86.0, 86
267.0, 236
8.0, 8
101.0, 92
72.0, 72
58.0, 57
92.0, 90
122.0, 120
301.0, 250
143.0, 143
51.0, 32
87.0, 85
236.0, 184
340.2857142857143, 227
224.71428571428572, 184
182.57142857142858, 153
265.0, 237
118.07142857142857, 100
122.0, 112
55.07142857142857, 50
222.0, 184
72.0, 70
108.0, 107
193.0, 168
8.0, 8
79.78571428571429, 79
57.42857142857143, 42
193.0, 143
238.21428571428572, 213
104.78571428571429, 67
158.0, 156
154.28571428571428, 153
222.0, 184
95.57142857142857, 64
201.0, 198
87.64285714285714, 78
172.92857142857142, 145
126.14285714285714, 91
115.0, 114
117.0, 89
173.85714285714286, 139
55.07142857142857, 50
162.35714285714286, 133
191.5, 146
15.0, 14
151.0, 150
22.0, 21
301.0, 299
86.78571428571429, 85
222.0, 171
257.64285714285717, 227
257.07142857142856, 236
28.142857142857142, 17
175.57142857142858, 146
265.0, 213
166.28571428571428, 139
265.35714285714283, 210
43.0, 43
193.0, 191
105.57142857142857, 76
90.21428571428571, 77
115.0, 114
286.0, 232
110.0, 83
186.0, 150
86.57142857142857, 82
86.0, 86
322.0, 294
29.0, 29
8.0, 8
93.85714285714286, 40
150.42857142857142, 140
279.7142857142857, 197
65.0, 59
241.78571428571428, 189
86.0, 67
149.5, 120
235.78571428571428, 227
115.0, 95
222.35714285714286, 220
29.0, 29
72.0, 72
221.0, 189
177.85714285714286, 146
8.0, 8
143.0, 142
72.0, 72
172.0, 166
41.0, 40
315.42857142857144, 269
179.0, 177
68.0, 56
72.0, 47
235.92857142857142, 182
43.0, 43
72.0, 72
136.0, 113
129.0, 113
117.85714285714286, 93
116.71428571428571, 87
111.0, 90
256.85714285714283, 224
283.57142857142856, 225
272.57142857142856, 199
80.14285714285714, 69
29.0, 29
79.0, 78
114.92857142857143, 94
21.0, 19
16.285714285714285, 14
272.0, 271
43.0, 43
102.0, 77
29.0, 29
15.785714285714286, 14
268.57142857142856, 208
213.0, 205
165.0, 139
136.78571428571428, 133
29.428571428571427, 20
186.85714285714286, 152
158.0, 157
88.42857142857143, 77
95.21428571428571, 71
86.0, 81
271.14285714285717, 225
13.0, 13
349.92857142857144, 288
53.714285714285715, 42
301.0, 299
28.0, 27
136.0, 135
29.0, 29
122.0, 120
236.0, 227
174.71428571428572, 145
129.0, 128
151.0, 149
215.0, 162
42.0, 41
334.5, 234
248.92857142857142, 197
15.0, 15
96.92857142857143, 92
236.0, 184
72.0, 70
8.0, 8
154.0, 153
252.57142857142858, 199
15.785714285714286, 14
332.7142857142857, 262
72.0, 72
236.0, 184
247.92857142857142, 233
143.0, 106
113.07142857142857, 81
136.0, 136
117.14285714285714, 74
172.0, 171
156.0, 150
306.42857142857144, 260
302.0, 254
242.5, 227
112.14285714285714, 81
143.0, 143
249.0, 217
187.07142857142858, 184
336.07142857142856, 234
89.21428571428571, 77
8.0, 8
52.07142857142857, 50
122.0, 121
193.71428571428572, 156
8.0, 8
307.85714285714283, 254
222.0, 219
246.85714285714286, 191
39.42857142857143, 32
66.21428571428571, 62
86.0, 67
382.92857142857144, 287
28.0, 27
165.5, 164
201.0, 182
156.35714285714286, 127
106.85714285714286, 66
33.0, 33
29.0, 29
151.0, 126
222.0, 219
111.0, 110
92.71428571428571, 85
122.0, 106
209.35714285714286, 195
88.42857142857143, 67
271.64285714285717, 233
68.0, 67
158.0, 156
8.0, 8
215.0, 212
216.5, 176
239.14285714285714, 210
30.428571428571427, 27
15.0, 14
215.0, 156
44.07142857142857, 42
222.57142857142858, 165
65.0, 64
186.0, 185
379.0, 269
200.42857142857142, 177
117.92857142857143, 92
151.0, 150
96.71428571428571, 92
11.0, 11
201.0, 181
261.42857142857144, 213
238.5, 184
261.7142857142857, 238
230.07142857142858, 195
115.0, 115
43.0, 39
129.0, 129
45.57142857142857, 43
29.0, 29
132.78571428571428, 121
137.57142857142858, 134
129.0, 106
83.21428571428571, 77
41.07142857142857, 40
72.0, 71
204.57142857142858, 158
151.0, 149
154.92857142857142, 116
65.0, 64
197.0, 147
152.78571428571428, 125
262.2857142857143, 189
154.0, 153
190.0, 177
186.57142857142858, 152
195.78571428571428, 148
29.0, 28
166.14285714285714, 139
210.85714285714286, 190
86.5, 85
160.5, 121
110.0, 98
138.78571428571428, 127
39.214285714285715, 33
231.64285714285714, 190
174.85714285714286, 171
186.14285714285714, 141
74.07142857142857, 71
72.0, 72
93.07142857142857, 57
142.0, 138
226.92857142857142, 205
72.0, 50
72.0, 72
8.0, 8
357.64285714285717, 273
90.5, 74
200.0, 132
142.14285714285714, 138
25.142857142857142, 20
72.0, 72
72.0, 72
99.0, 96
158.0, 137
176.92857142857142, 144
101.0, 100
143.92857142857142, 127
72.0, 72
233.5, 196
122.0, 121
108.0, 106
136.5, 127
205.5, 189
15.0, 14
65.0, 64
244.07142857142858, 202
262.2142857142857, 209
291.92857142857144, 169
238.85714285714286, 220
238.21428571428572, 208
86.0, 62
337.92857142857144, 280
83.0, 82
28.0, 27
333.14285714285717, 264
198.42857142857142, 182
349.64285714285717, 287
108.0, 108
304.7142857142857, 234
144.71428571428572, 109
262.7142857142857, 219
208.0, 205
108.71428571428571, 105
236.0, 195
15.142857142857142, 14
282.2857142857143, 224
172.0, 171
182.64285714285714, 145
89.92857142857143, 77
256.14285714285717, 197
51.214285714285715, 32
188.71428571428572, 171
138.14285714285714, 120
90.0, 85
233.35714285714286, 202
283.2142857142857, 201
272.0, 271
108.0, 106
90.0, 70
144.57142857142858, 119
348.85714285714283, 286
105.14285714285714, 66
82.42857142857143, 71
130.28571428571428, 124
173.78571428571428, 145
241.92857142857142, 212
116.57142857142857, 106
211.0, 188
218.57142857142858, 176
239.42857142857142, 218
95.85714285714286, 76
65.0, 59
222.0, 219
87.78571428571429, 71
233.21428571428572, 219
261.7142857142857, 217
116.07142857142857, 90
21.0, 19
160.78571428571428, 156
8.0, 8
90.21428571428571, 77
75.71428571428571, 60
288.7857142857143, 248
136.0, 134
136.0, 135
79.78571428571429, 79
117.85714285714286, 89
115.35714285714286, 112
104.5, 87
109.5, 106
51.0, 50
349.42857142857144, 297
157.07142857142858, 133
23.857142857142858, 22
29.5, 29
44.57142857142857, 43
96.71428571428571, 91
183.28571428571428, 153
8.0, 8
133.35714285714286, 127
45.07142857142857, 28
82.71428571428571, 77
154.5, 118
35.285714285714285, 34
215.0, 162
210.64285714285714, 206
6.0, 6
195.64285714285714, 139
349.42857142857144, 297
30.0, 28
150.64285714285714, 131
253.78571428571428, 195
215.57142857142858, 145
72.5, 49
72.0, 72
8.0, 8
133.07142857142858, 127
248.28571428571428, 208
155.35714285714286, 132
58.0, 56
125.57142857142857, 119
43.0, 43
8.0, 8
129.0, 129
274.42857142857144, 230
99.64285714285714, 92
115.0, 114
129.0, 128
222.0, 219
118.0, 98
195.92857142857142, 169
227.14285714285714, 197
214.35714285714286, 191
79.0, 77
77.28571428571429, 66
79.0, 66
354.92857142857144, 297
88.92857142857143, 77
115.0, 89
136.0, 135
247.57142857142858, 197
69.42857142857143, 34
166.07142857142858, 150
216.71428571428572, 183
6.0, 6
266.7857142857143, 216
80.0, 77
233.07142857142858, 196
85.5, 77
265.5, 248
99.07142857142857, 96
228.5, 212
170.21428571428572, 126
165.0, 163
72.0, 70
329.2142857142857, 286
133.0, 100
41.0, 40
129.0, 128
58.0, 57
105.78571428571429, 95
120.92857142857143, 94
78.0, 76
241.0, 177
51.0, 49
257.85714285714283, 211
75.57142857142857, 71
81.5, 60
216.85714285714286, 184
60.57142857142857, 56
167.0, 139
115.0, 89
24.285714285714285, 20
264.2142857142857, 214
268.2857142857143, 222
92.0, 90
86.0, 85
176.21428571428572, 156
72.0, 72
183.0, 181
233.35714285714286, 202
193.35714285714286, 137
193.0, 143
79.71428571428571, 68
111.28571428571429, 110
29.5, 27
18.928571428571427, 14
113.85714285714286, 76
212.42857142857142, 205
122.0, 120
184.42857142857142, 128
249.35714285714286, 214
96.92857142857143, 92
71.0, 68
172.0, 171
129.0, 128
79.0, 77
35.0, 34
193.0, 191
229.0, 226
115.0, 114
101.0, 100
186.0, 184
22.0, 22
201.0, 198
111.0, 110
36.0, 35
207.35714285714286, 202
29.0, 29
179.0, 177
92.0, 90
186.0, 184
228.92857142857142, 224
194.85714285714286, 191
42.0, 40
207.5, 203
8.0, 8
143.0, 142
136.0, 134
108.0, 106
229.0, 227
149.0, 145
51.0, 50
79.0, 77
35.0, 35
49.0, 47
158.0, 156
79.0, 78
79.0, 77
90.0, 87
92.14285714285714, 89
78.0, 76
269.35714285714283, 264
108.0, 106
136.0, 135
83.85714285714286, 81
158.0, 156
136.28571428571428, 135
99.0, 96
158.0, 157
240.0, 236
143.0, 142
101.0, 100
43.0, 43
215.0, 210
79.0, 77
51.0, 49
158.0, 156
172.0, 171
156.71428571428572, 152
8.0, 8
151.0, 149
193.0, 192
43.0, 43
8.0, 8
186.0, 184
62.0, 60
98.0, 94
86.0, 85
79.0, 78
129.0, 126
149.64285714285714, 146
12.0, 12
65.07142857142857, 63
79.0, 78
68.0, 67
36.0, 36
85.0, 82
201.0, 197
29.0, 29
141.28571428571428, 137
51.0, 49
308.0, 305
143.0, 140
86.0, 85
108.0, 106
79.0, 77




2, 873, 14, 151.07110129275074, 124.10236220472441, Infinity, Infinity, 15.983408069418415, 20.480250723896457, 1.2434467821200081, 1.0770321533482936, 0.1
143.0, 142
257.14285714285717, 210
115.0, 114
245.5, 204
79.0, 77
119.71428571428571, 85
193.0, 156
252.0, 204
86.0, 85
182.71428571428572, 156
91.5, 69
226.0, 170
29.0, 29
122.0, 96
215.0, 212
78.0, 39
126.0, 99
227.07142857142858, 198
171.5, 143
111.28571428571429, 106
72.0, 72
115.0, 76
8.0, 8
210.0, 184
158.0, 121
11.0, 11
93.85714285714286, 40
158.35714285714286, 152
72.0, 71
136.0, 113
168.5, 138
86.0, 86
280.0, 236
8.0, 8
101.0, 92
72.0, 72
64.5, 57
92.0, 90
122.0, 120
301.0, 250
143.0, 143
51.0, 32
99.78571428571429, 85
232.42857142857142, 184
334.35714285714283, 227
222.0, 184
180.57142857142858, 153
265.0, 237
115.0, 100
124.07142857142857, 112
53.0, 50
191.14285714285714, 184
72.0, 70
108.0, 107
193.0, 168
8.0, 8
89.21428571428571, 79
58.5, 42
193.0, 143
215.0, 213
88.64285714285714, 67
158.0, 156
154.0, 153
222.0, 184
91.0, 64
201.0, 198
79.0, 78
173.78571428571428, 145
95.57142857142857, 91
115.0, 114
115.0, 89
165.14285714285714, 139
51.0, 50
154.71428571428572, 133
193.0, 146
15.0, 14
151.0, 150
22.0, 21
301.0, 299
96.21428571428571, 85
222.0, 171
229.07142857142858, 227
243.0, 236
28.142857142857142, 17
173.78571428571428, 146
265.0, 213
168.78571428571428, 139
310.35714285714283, 210
43.0, 43
193.0, 191
103.85714285714286, 76
79.78571428571429, 77
115.0, 114
286.0, 232
108.0, 83
183.5, 150
85.92857142857143, 82
86.0, 86
322.0, 294
29.0, 29
8.0, 8
93.85714285714286, 40
147.21428571428572, 140
243.85714285714286, 197
65.0, 59
218.42857142857142, 189
86.0, 67
152.64285714285714, 120
236.0, 227
115.0, 95
222.5, 220
29.0, 29
72.0, 72
220.28571428571428, 189
179.5, 146
8.0, 8
143.0, 142
72.0, 72
172.0, 166
41.0, 40
340.85714285714283, 269
179.5, 177
82.71428571428571, 56
72.0, 47
191.35714285714286, 182
43.0, 43
72.0, 72
136.0, 113
129.0, 113
93.0, 93
129.92857142857142, 87
128.71428571428572, 90
251.0, 224
293.07142857142856, 225
216.5, 199
80.92857142857143, 69
29.0, 29
93.28571428571429, 78
101.28571428571429, 94
21.0, 19
15.642857142857142, 14
272.0, 271
43.0, 43
101.0, 77
29.0, 29
20.5, 14
270.57142857142856, 208
215.0, 205
165.0, 139
136.78571428571428, 133
23.5, 20
187.21428571428572, 152
158.0, 157
89.21428571428571, 77
97.0, 71
86.0, 81
269.0, 225
17.785714285714285, 13
353.85714285714283, 288
58.0, 42
301.0, 299
28.0, 27
136.0, 135
29.0, 29
123.35714285714286, 120
236.0, 227
173.78571428571428, 145
129.0, 128
151.0, 149
215.0, 162
42.42857142857143, 41
347.92857142857144, 234
222.0, 197
15.0, 15
101.28571428571429, 92
236.0, 184
72.0, 70
8.0, 8
154.0, 153
234.0, 199
22.285714285714285, 14
367.7142857142857, 262
72.0, 72
236.0, 184
248.64285714285714, 233
120.5, 106
116.71428571428571, 81
136.0, 136
114.71428571428571, 74
172.0, 171
178.5, 150
306.42857142857144, 260
279.0, 254
247.35714285714286, 227
118.42857142857143, 81
143.0, 143
253.14285714285714, 217
194.14285714285714, 184
355.7142857142857, 234
89.07142857142857, 77
8.714285714285714, 8
51.0, 50
122.0, 121
208.0, 156
8.0, 8
304.64285714285717, 254
222.0, 219
250.71428571428572, 191
49.714285714285715, 32
96.64285714285714, 62
90.85714285714286, 67
377.2142857142857, 287
28.0, 27
171.5, 164
201.0, 182
173.57142857142858, 127
106.14285714285714, 66
35.5, 33
29.0, 29
159.07142857142858, 126
222.0, 219
111.0, 110
94.21428571428571, 85
122.0, 106
201.0, 195
88.57142857142857, 67
267.7142857142857, 233
68.0, 67
158.0, 156
8.0, 8
241.0, 212
204.35714285714286, 176
254.71428571428572, 210
56.42857142857143, 27
15.0, 14
209.5, 156
44.57142857142857, 42
223.5, 165
65.0, 64
186.0, 185
343.42857142857144, 269
213.21428571428572, 177
127.0, 92
151.71428571428572, 150
101.0, 92
11.0, 11
201.14285714285714, 181
265.0, 213
223.42857142857142, 184
261.0, 238
225.92857142857142, 195
115.0, 115
43.0, 39
129.0, 129
59.57142857142857, 43
29.0, 29
155.92857142857142, 121
158.71428571428572, 134
129.0, 106
83.21428571428571, 77
41.07142857142857, 40
77.92857142857143, 71
215.0, 158
151.71428571428572, 149
161.07142857142858, 116
65.0, 64
167.28571428571428, 147
172.85714285714286, 125
264.35714285714283, 189
154.0, 153
184.85714285714286, 177
186.0, 152
163.21428571428572, 148
29.0, 28
166.0, 139
225.64285714285714, 190
89.35714285714286, 85
158.0, 121
127.0, 98
137.28571428571428, 127
50.0, 33
224.21428571428572, 190
172.0, 171
182.78571428571428, 141
102.28571428571429, 71
72.0, 72
79.0, 57
142.0, 138
214.07142857142858, 205
72.0, 50
72.0, 72
8.0, 8
335.2857142857143, 273
116.35714285714286, 74
167.14285714285714, 132
142.0, 138
22.142857142857142, 20
72.0, 72
72.0, 72
99.0, 96
184.0, 137
176.14285714285714, 144
101.0, 100
150.64285714285714, 127
72.0, 72
236.42857142857142, 196
122.0, 121
108.0, 106
139.21428571428572, 127
195.14285714285714, 189
18.214285714285715, 14
65.0, 64
273.5, 202
292.85714285714283, 209
293.2142857142857, 169
228.07142857142858, 220
218.57142857142858, 208
86.0, 62
339.7857142857143, 280
83.0, 82
28.0, 27
336.2142857142857, 264
201.0, 182
392.42857142857144, 287
108.0, 108
307.5, 234
138.71428571428572, 109
235.5, 219
208.0, 205
108.0, 105
262.92857142857144, 195
15.0, 14
272.92857142857144, 224
172.0, 171
181.21428571428572, 145
91.64285714285714, 77
309.2142857142857, 197
49.714285714285715, 32
201.57142857142858, 171
142.5, 120
95.14285714285714, 85
229.0, 202
273.2857142857143, 201
272.0, 271
140.5, 106
90.0, 70
143.0, 119
352.57142857142856, 286
93.0, 66
96.07142857142857, 71
130.28571428571428, 124
173.78571428571428, 145
236.0, 212
108.0, 106
211.0, 188
212.71428571428572, 176
282.57142857142856, 218
79.78571428571429, 76
65.78571428571429, 59
222.0, 219
95.07142857142857, 71
233.0, 219
278.0, 217
114.64285714285714, 90
21.0, 19
161.0, 156
8.0, 8
87.71428571428571, 77
82.28571428571429, 60
302.07142857142856, 248
136.0, 134
