0,46,14,137.4503106,130.5393329, Infinity, Infinity,14,14,1,1.082734737,0.9
0,59,14,171,171.3555828, Infinity, Infinity,14,14,1,1.07038656,0.9
0,90,14,229.2984127,249.9076923, Infinity, Infinity,14,14,1,1.07448902,0.9
0,101,14,251.9285714,286.8765111, Infinity, Infinity,14,14,1,1.069337222,0.9
0,136,14,396.3713235,396.6353163, Infinity, Infinity,14,14,1,1.07407106,0.9
0,154,14,567.0820965,498.7281002, Infinity, Infinity,14,14,1,1.07375271,0.9
0,201,14,785.1894101,743.5711109, Infinity, Infinity,14,14,1,1.077870427,0.9
0,214,14,860.6999332,892.7305424, Infinity, Infinity,14,14,1,1.075892428,0.9
2,46,14,159.8354037,129.3379484, Infinity, Infinity,16.61474983,22.40869934,1.317368928,1.080499968,0.9
2,59,14,170.8898305,160.2098284, Infinity, Infinity,16.55553636,23.58831073,1.329265875,1.071071748,0.9
2,90,14,183.9547619,232.150314, Infinity, Infinity,16.1280765,21.71693474,1.216864511,1.07473061,0.9
2,101,14,201.9582744,277.5645392, Infinity, Infinity,15.86713874,21.09124926,1.180461616,1.070177754,0.9
2,136,14,307.6638655,377.1872643, Infinity, Infinity,15.73105156,19.93132544,1.182400578,1.074639031,0.9
2,154,14,458.0366419,475.9096747, Infinity, Infinity,15.69581533,20.13332915,1.186538225,1.074267994,0.9
2,201,14,669.8432836,662.4690701, Infinity, Infinity,15.52908733,21.09474499,1.147588801,1.078375145,0.9
2,214,14,786.1982644,846.9605812, Infinity, Infinity,15.24643785,19.86082883,1.152643827,1.076375683,0.9
4,46,14,162.8136646,129.3879799, Infinity, Infinity,16.73146867,22.18987452,1.329871693,1.082265689,0.9
4,59,14,197.5266344,161.1977936, Infinity, Infinity,16.81849955,23.88070327,1.312509191,1.071816396,0.9
4,90,14,229.6452381,239.9648352, Infinity, Infinity,16.22242308,21.62397832,1.220090693,1.075577849,0.9
4,101,14,222.1973126,279.6478617, Infinity, Infinity,16.00534213,20.93673216,1.190589121,1.070157157,0.9
4,136,14,324.8828782,373.6807185, Infinity, Infinity,15.84154986,20.40599947,1.192897442,1.075179586,0.9
4,154,14,485.4067718,475.5145537, Infinity, Infinity,15.59452505,19.27110781,1.169446814,1.074575685,0.9
4,201,14,738.0209666,717.2115461, Infinity, Infinity,15.16778662,18.48736255,1.121612289,1.078187002,0.9
4,214,14,909.5684246,886.4247231, Infinity, Infinity,15.1350892,19.15621105,1.12309389,1.076155642,0.9
6,46,14,136.7111801,129.779421, Infinity, Infinity,14.00508622,14.04679322,1.000363301,1.085942407,0.9
6,59,14,153.2917676,162.8967016, Infinity, Infinity,14.11483215,15.02365802,1.008202296,1.070384835,0.9
6,90,14,196.047619,235.4353218, Infinity, Infinity,14.15020688,15.17274634,1.010729063,1.074499269,0.9
6,101,14,214.6265912,289.5719485, Infinity, Infinity,14.17564433,15.49151292,1.018500088,1.069296034,0.9
6,136,14,360.5577731,399.1886783, Infinity, Infinity,14.159221,15.34642749,1.011372928,1.074160049,0.9
6,154,14,517.979128,476.5986417, Infinity, Infinity,14.19113619,15.69285513,1.013652585,1.073698947,0.9
6,201,14,745.2270789,737.2923052, Infinity, Infinity,14.15290303,15.20447699,1.013940754,1.077934883,0.9
6,214,14,840.6752336,888.8945835, Infinity, Infinity,14.14762334,15.33806975,1.010544525,1.075904924,0.9
