2, 2500, NaN, NaN, NaN, 0.0, 0.0, 0.0, 0.0,1201.1785539998566, 0.1
2, 3750, NaN, NaN, NaN, 0.0, 0.0, 0.0, 0.0,1029.9709010019992, 0.1
2, 5000, NaN, NaN, NaN, 0.0, 0.0, 0.0, 0.0,1645.1609349995047, 0.1
2, 6250, NaN, NaN, NaN, 0.0, 0.0, 0.0, 0.0,1697.9325619996487, 0.1
2, 7500, NaN, NaN, NaN, 0.0, 0.0, 0.0, 0.0,2026.7931609983834, 0.1
2, 8750, NaN, NaN, NaN, 0.0, 0.0, 0.0, 0.0,2364.86654500649, 0.1
2, 10000, NaN, NaN, NaN, 0.0, 0.0, 0.0, 0.0,2657.791335012991, 0.1
2, 11250, NaN, NaN, NaN, 0.0, 0.0, 0.0, 0.0,3069.0458790250864, 0.1
2, 12500, NaN, NaN, NaN, 0.0, 0.0, 0.0, 0.0,3249.886197027589, 0.1
2, 2500, 13.947498960972798, 149.178, 1.0, 15.970671003552727, 59.49405482197076, 14.03466281736234, 55.472574979435265,103.25721100000017, 0.1
2, 3750, 13.943296672837246, 144.31, 1.0, 14.611175053917632, 54.7333971773794, 12.519792226194628, 50.80350583191296,71.35593500000006, 0.1
2, 5000, 13.925360291078604, 147.589, 1.0, 15.090680655637376, 56.84051062865307, 12.571138141066987, 51.83434855073493,94.36753900000039, 0.1
2, 6250, 13.853614677868002, 148.29583333333332, 1.0, 16.774184739283818, 57.79446533515475, 12.876769485533016, 49.79941947752886,116.84676800000038, 0.1
2, 7500, 12.461474067187456, 165.646, 1.0, 25.977586948525975, 119.26321013845406, 12.838728073646246, 70.24421184785372,544.1620240000173, 0.1
2, 8750, 8.70338762618443, 237.4558823529412, 1.0, 81.54256381328733, 543.7463971596487, 17.565785751345214, 160.1109518320612,2166.776333998987, 0.1
2, 10000, 5.194001487440085, 402.033, 1.0, 233.74708388726552, 1565.0969675999324, 15.973304455914635, 217.9422293162327,6276.12585801934, 0.1
2, 11250, 4.216807166153904, 501.2959090909091, 1.0, 307.78347937374525, 1835.5957277591228, 10.923582578746426, 191.65203861082432,11433.827279982617, 0.1
2, 12500, 3.25675737438185, 656.394, 1.0, 422.3766757400769, 2316.601185201657, 13.349294439158529, 248.98640711184925,19777.934593308004, 0.1
2, 2500, 13.948767394590085, 153.496, 1.0, 19.369471770074085, 73.6981460613236, 17.354138445437126, 69.55299340432106,80.80112800000006, 0.1
2, 3750, 13.944018879603837, 147.70285714285714, 1.0, 17.701925426203463, 66.44178022783977, 15.577127778936296, 62.3815022129069,62.43882999999989, 0.1
2, 5000, 13.934680563290634, 150.828, 1.0, 17.60066040833706, 64.96911582026956, 15.251796520223577, 60.85514803637584,105.58399699999997, 0.1
2, 6250, 13.852822936914649, 150.90666666666667, 1.0, 19.101204900933546, 68.3464551512092, 15.653243718226271, 60.42400637272255,109.19369599999982, 0.1
2, 7500, 12.715068903899217, 164.52866666666668, 1.0, 25.131074631407337, 109.2394578776462, 17.248058734770353, 87.6669374969141,519.6835110004408, 0.1
2, 8750, 8.587045321921805, 241.9294117647059, 1.0, 86.52180980693508, 605.9497374303123, 21.899950763456218, 192.47531210186997,2522.722396004272, 0.1
2, 10000, 5.134798625385799, 408.4055, 1.0, 232.40255174130345, 1519.2047921155877, 20.55502436057446, 257.054399228164,7616.9081370007725, 0.1
2, 11250, 4.357481215212707, 485.8259090909091, 1.0, 292.9218796516884, 1797.2644790026322, 10.008367263178025, 169.52714587125493,12494.51636996988, 0.1
2, 12500, 3.358409860338347, 634.5908, 1.0, 395.1354444396233, 2147.5261151655177, 12.719741657448782, 227.9563805503378,17989.872713013985, 0.1
