0, 500, 14, 131.17514285714287, Infinity, Infinity, 14.0, 14.0, 1.0, 1.084889876572625
0, 750, 14, 302.5007551020409, Infinity, Infinity, 14.0, 14.0, 1.0, 1.0767331656084387
0, 1000, 14, 550.5536122448981, Infinity, Infinity, 14.0, 14.0, 1.0, 1.079663085600764
0, 1250, 14, 834.4886717687077, Infinity, Infinity, 14.0, 14.0, 1.0, 1.0779630490132406
0, 1500, 14, 1231.1000527210888, Infinity, Infinity, 14.0, 14.0, 1.0, 1.0797306668327007
0, 1750, 14, 1736.0202207883158, Infinity, Infinity, 14.0, 14.0, 1.0, 1.0787494030113194
0, 500, 14, 131.17514285714287, Infinity, Infinity, 14.0, 14.0, 1.0, 1.1863496896865917
0, 750, 14, 171.325612244898, Infinity, Infinity, 14.0, 14.0, 1.0, 1.1679793863021646
0, 1000, 14, 248.05285714285714, Infinity, Infinity, 14.0, 14.0, 1.0, 1.1748758730787228
0, 1250, 14, 283.93505952380957, Infinity, Infinity, 14.0, 14.0, 1.0, 1.1708649092310988
0, 1500, 14, 396.611380952381, Infinity, Infinity, 14.0, 14.0, 1.0, 1.1750242269473286
0, 1750, 14, 504.92016806722694, Infinity, Infinity, 14.0, 14.0, 1.0, 1.1726701175422922
0, 2000, 14, 732.6396785714286, Infinity, Infinity, 14.0, 14.0, 1.0, 1.1754850569195736
0, 2250, 14, 848.4286363636364, Infinity, Infinity, 14.0, 14.0, 1.0, 1.1728096514304096
2, 500, 14, 150.40785714285715, Infinity, Infinity, 16.21256505334987, 21.72934187493759, 1.2697639817526258, 1.079940653138185
2, 750, 14, 296.935, Infinity, Infinity, 15.98373645157215, 20.80689307696577, 1.245670747515121, 1.0773824861553034
2, 1000, 14, 446.6648571428572, Infinity, Infinity, 15.870767971830398, 20.000053566518854, 1.242904678533554, 1.078596934550536
2, 1250, 14, 597.6776547619049, Infinity, Infinity, 15.8645752447996, 20.233263579375137, 1.2366873635137159, 1.0763025913240705
2, 1500, 14, 781.9583214285715, Infinity, Infinity, 15.92026881837002, 20.26719606612957, 1.2359861186060688, 1.0780796720346006
2, 1750, 14, 1035.4527752100842, Infinity, Infinity, 15.895384154220714, 20.403074724176683, 1.2348354457661235, 1.076971246539104
2, 2000, 14, 1430.0413823529414, Infinity, Infinity, 15.735218032527095, 20.145510135914382, 1.2180914883505147, 1.0783522153030636
2, 500, 14, 157.05042857142857, Infinity, Infinity, 16.926860174268896, 23.87143132448711, 1.3386006259294483, 1.174696872373784
2, 750, 14, 150.4469387755102, Infinity, Infinity, 16.476727509804498, 22.36635035490252, 1.287068122691727, 1.168477328472578
2, 1000, 14, 155.4484285714286, Infinity, Infinity, 16.331933579263644, 21.71013932187655, 1.2564137598822809, 1.1723122159658204
2, 1250, 14, 159.04458333333332, Infinity, Infinity, 16.40426529962006, 21.82144837876942, 1.2905798331853948, 1.1670581972046945
2, 1500, 14, 185.93152380952378, Infinity, Infinity, 16.424187476587228, 22.002552756177984, 1.2574428780587483, 1.1717815932419684
2, 1750, 14, 222.1570588235294, Infinity, Infinity, 16.414660013202123, 22.055173391744447, 1.2666148447878172, 1.1697358872814543
2, 2000, 14, 364.42825, Infinity, Infinity, 16.242132092758858, 21.868914103434005, 1.2527471845372906, 1.1717290619144096
2, 2250, 14, 501.5672077922078, Infinity, Infinity, 15.982311858118264, 21.26039901693077, 1.2412072735506836, 1.1703455693208673
4, 500, 14, 145.5812857142857, Infinity, Infinity, 15.613142064141819, 19.53608031652994, 1.2036015775950797, 1.0804440856944573
4, 750, 14, 289.51618367346936, Infinity, Infinity, 15.557845435687286, 19.617495548369355, 1.1878691258062557, 1.0782397304056577
4, 1000, 14, 451.026969387755, Infinity, Infinity, 15.380970230397073, 19.206144142728512, 1.1657909321117286, 1.0784839767002279
4, 1250, 14, 629.0263146258504, Infinity, Infinity, 15.385180471486562, 19.409650017463047, 1.168227025564841, 1.0765400908235745
4, 1500, 14, 875.0450765306124, Infinity, Infinity, 15.35715245762032, 19.19093223667915, 1.1660889736887101, 1.0790284603669615
4, 1750, 14, 1218.2744462785115, Infinity, Infinity, 15.31248949156134, 19.22625470500252, 1.156583743083612, 1.0783271765306708
4, 2000, 14, 1726.6645177070827, Infinity, Infinity, 15.017058053460852, 18.636281557160736, 1.123612643569681, 1.0792307757406996
4, 500, 14, 147.21785714285713, Infinity, Infinity, 15.839048256315419, 20.81526359437157, 1.2185738337412018, 1.177484028108646
4, 750, 14, 145.75214285714284, Infinity, Infinity, 15.899909490526666, 21.065339403189597, 1.2013155397773472, 1.167931170262175
4, 1000, 14, 164.8847142857143, Infinity, Infinity, 15.61024981688796, 20.025064539028225, 1.1754045689765664, 1.1724473046843944
4, 1250, 14, 193.56607142857143, Infinity, Infinity, 15.522197419071484, 20.28672027059307, 1.1740731492021328, 1.1677027664167836
4, 1500, 14, 255.87680952380956, Infinity, Infinity, 15.49994600539828, 19.956840001875598, 1.1686976790615904, 1.1744333805466534
4, 1750, 14, 353.84201680672265, Infinity, Infinity, 15.43332662687347, 20.129539865665006, 1.1609448699984088, 1.1721283367267792
4, 2000, 14, 527.8703214285714, Infinity, Infinity, 15.096865547197224, 19.483402961131304, 1.114602284322575, 1.1733689668263854
4, 2250, 14, 654.0243506493507, Infinity, Infinity, 15.057716086257917, 19.398042606889113, 1.1188730822928221, 1.1715852276771692
5, 500, 14, 142.96900000000002, Infinity, Infinity, 15.496606554545824, 20.018994089070745, 1.1448566361686814, 1.0818571782253628
