2, 449, 14, 150.40995863824372, 121.47058823529412, Infinity, Infinity, 16.07249451183602, 20.9812706481102, 1.257707110365921, 1.0796373774822203, 0.1



0 -> 1, 0.05082565345071688, 0.035634743875278395, 0.0
1 -> 0, 0.01193624556273459, 0.0400890868596882, 0.0196078431372549
1 -> 2, 0.04301583683291928, 0.02911231307667833, 0.0
2 -> 1, 0.03795090628182695, 0.034521158129175944, 0.0196078431372549
1 -> 5, 0.05973309041505146, 0.050906776964683424, 0.0196078431372549
5 -> 1, 0.034531981087948395, 0.04549793191218581, 0.0
2 -> 3, 0.0692651618244219, 0.03945275214762965, 0.0196078431372549
3 -> 2, 0.06459563317159364, 0.024657970092268534, 0.058823529411764705
2 -> 6, 0.07724771292272668, 0.04358892777601018, 0.09803921568627451
6 -> 2, 0.055007581995349046, 0.04152083996181992, 0.0392156862745098
3 -> 7, 0.07225915346567817, 0.04215717467387846, 0.058823529411764705
7 -> 3, 0.07395978269096405, 0.028953229398663696, 0.058823529411764705
3 -> 9, 0.08232644246555398, 0.044543429844097995, 0.0392156862745098
9 -> 3, 0.05298674370297927, 0.03404390709513204, 0.0392156862745098
4 -> 5, 0.0600905925215013, 0.042316258351893093, 0.0392156862745098
5 -> 4, 0.01859556826221532, 0.0334075723830735, 0.0784313725490196
5 -> 6, 0.061185839466168526, 0.028635062042634427, 0.058823529411764705
6 -> 5, 0.05317595088067308, 0.0467706013363029, 0.09803921568627451
5 -> 15, 0.10611295524754671, 0.08399618199172765, 0.058823529411764705
15 -> 5, 0.07469500323316325, 0.07381482659879096, 0.0
6 -> 9, 0.05529773416957017, 0.04867960547247852, 0.0
9 -> 6, 0.041798331771053236, 0.04247534202990773, 0.0196078431372549
6 -> 10, 0.07656284990201807, 0.03754374801145403, 0.09803921568627451
10 -> 6, 0.06170583105763837, 0.059815462933503025, 0.0784313725490196
7 -> 8, 0.03269845223236413, 0.028953229398663696, 0.0392156862745098
8 -> 7, 0.05362081952752784, 0.028953229398663696, 0.058823529411764705
7 -> 11, 0.06155212482448997, 0.038180082723512566, 0.058823529411764705
11 -> 7, 0.051773607221618154, 0.036111994909322306, 0.058823529411764705
9 -> 10, 0.07047132355298573, 0.03881641743557111, 0.058823529411764705
10 -> 9, 0.044223750920933246, 0.028635062042634427, 0.0392156862745098
9 -> 12, 0.05940318421016915, 0.055520203627107856, 0.0
12 -> 9, 0.05625314880110483, 0.060133630289532294, 0.0
10 -> 16, 0.11198514886527702, 0.053133948456888326, 0.11764705882352941
16 -> 10, 0.08031815014317445, 0.054088450524976135, 0.0784313725490196
11 -> 12, 0.04691633637966743, 0.038180082723512566, 0.058823529411764705
12 -> 11, 0.03547525517398858, 0.022271714922048998, 0.0392156862745098
11 -> 13, 0.03962190646258518, 0.027044225262488068, 0.0392156862745098
13 -> 11, 0.028448494853001473, 0.03197581928094177, 0.0196078431372549
12 -> 13, 0.0233509063409817, 0.03102131721285396, 0.0196078431372549
13 -> 12, 0.026120613967560092, 0.02513522112631244, 0.0
12 -> 19, 0.07516729918146282, 0.07317849188673242, 0.09803921568627451
19 -> 12, 0.07446591922633782, 0.06108813235762011, 0.058823529411764705
13 -> 19, 0.06267753937920245, 0.054883868915049316, 0.0
19 -> 13, 0.058475014050764725, 0.0561565383391664, 0.0196078431372549
14 -> 15, 0.04623188891096669, 0.028953229398663696, 0.0196078431372549
15 -> 14, 0.020723134451929047, 0.024498886414253896, 0.0392156862745098
15 -> 16, 0.06292898012481152, 0.053452115812917596, 0.058823529411764705
16 -> 15, 0.040679201254088845, 0.04183900731784919, 0.0392156862745098
15 -> 18, 0.046711693169575755, 0.05217944638880051, 0.0196078431372549
18 -> 15, 0.0417204267938236, 0.04692968501431753, 0.0
16 -> 19, 0.07556339062469464, 0.07270124085268852, 0.1568627450980392
19 -> 16, 0.10468581141090749, 0.050906776964683424, 0.11764705882352941
16 -> 20, 0.10282871782168349, 0.05917912822144448, 0.0784313725490196
20 -> 16, 0.11007970244835105, 0.07922367165128857, 0.058823529411764705
17 -> 18, 0.059359233065256985, 0.042316258351893093, 0.0196078431372549
18 -> 17, 0.01266603724101629, 0.026726057906458798, 0.0196078431372549
18 -> 20, 0.05584282078492587, 0.07636016544702513, 0.0196078431372549
20 -> 18, 0.03431320654468264, 0.04661151765828826, 0.0196078431372549
19 -> 21, 0.10214351833874982, 0.065065224307986, 0.13725490196078433
21 -> 19, 0.1278968896178401, 0.07461024498886415, 0.19607843137254902
19 -> 22, 0.04183255148886069, 0.08845052497613745, 0.0
